,../docs/aaac/problemC/Csample01.txt,Correct: AuthorC03
,../docs/aaac/problemC/Csample02.txt,Correct: AuthorC01
,../docs/aaac/problemC/Csample03.txt,Correct: AuthorC01
,../docs/aaac/problemC/Csample04.txt,Correct: AuthorC04
,../docs/aaac/problemC/Csample05.txt,Correct: AuthorC05
,../docs/aaac/problemC/Csample06.txt,Correct: AuthorC02
,../docs/aaac/problemC/Csample07.txt,Correct: AuthorC04
,../docs/aaac/problemC/Csample08.txt,Correct: AuthorC05
,../docs/aaac/problemC/Csample09.txt,Correct: AuthorC02
AuthorC01,../docs/aaac/problemC/Ctrain01-1.txt,
AuthorC01,../docs/aaac/problemC/Ctrain01-2.txt,
AuthorC01,../docs/aaac/problemC/Ctrain01-3.txt,
AuthorC01,../docs/aaac/problemC/Ctrain01-4.txt,
AuthorC02,../docs/aaac/problemC/Ctrain02-1.txt,
AuthorC02,../docs/aaac/problemC/Ctrain02-2.txt,
AuthorC02,../docs/aaac/problemC/Ctrain02-3.txt,
AuthorC02,../docs/aaac/problemC/Ctrain02-4.txt,
AuthorC03,../docs/aaac/problemC/Ctrain03-1.txt,
AuthorC03,../docs/aaac/problemC/Ctrain03-2.txt,
AuthorC03,../docs/aaac/problemC/Ctrain03-3.txt,
AuthorC04,../docs/aaac/problemC/Ctrain04-1.txt,
AuthorC04,../docs/aaac/problemC/Ctrain04-2.txt,
AuthorC04,../docs/aaac/problemC/Ctrain04-3.txt,
AuthorC04,../docs/aaac/problemC/Ctrain04-4.txt,
AuthorC05,../docs/aaac/problemC/Ctrain05-1.txt,
AuthorC05,../docs/aaac/problemC/Ctrain05-2.txt,
