,/com/jgaap/resources/aaac/problemE/Esample01.txt,Correct: Author03
,/com/jgaap/resources/aaac/problemE/Esample02.txt,Correct: Author01
,/com/jgaap/resources/aaac/problemE/Esample03.txt,Correct: NONE
,/com/jgaap/resources/aaac/problemE/Esample04.txt,Correct: Author02
Author01,/com/jgaap/resources/aaac/problemE/Etrain01-01.txt,
Author01,/com/jgaap/resources/aaac/problemE/Etrain01-02.txt,
Author01,/com/jgaap/resources/aaac/problemE/Etrain01-03.txt,
Author01,/com/jgaap/resources/aaac/problemE/Etrain01-04.txt,
Author01,/com/jgaap/resources/aaac/problemE/Etrain01-05.txt,
Author02,/com/jgaap/resources/aaac/problemE/Etrain02-01.txt,
Author02,/com/jgaap/resources/aaac/problemE/Etrain02-02.txt,
Author02,/com/jgaap/resources/aaac/problemE/Etrain02-03.txt,
Author03,/com/jgaap/resources/aaac/problemE/Etrain03-01.txt,
Author03,/com/jgaap/resources/aaac/problemE/Etrain03-02.txt,
Author03,/com/jgaap/resources/aaac/problemE/Etrain03-03.txt,
Author03,/com/jgaap/resources/aaac/problemE/Etrain03-04.txt,
